fileName,story,gruen score,grammaticality_score,redundancy_score,focus_score
samples-35100,"The Butterfly Shove into the Wing by Merlin There was once a soldier, who having war-led along by a duke, was thence safe: But Marden's young folks have a tradition to explain the legend of this curious occurrence. It is, says they, that when the duke was on his march to the north, his boylavin (or cavalcade) was demolished on the spot; and the memory of the heroic deed is still preserved by the same form or picture in most of the farmhouses of the village.",0.6418394630720584,0.6418394630720584,0.0,0.0
samples-35100,"The Wing of Merlin There was a curious circumstance relating to the life of Sir Merlin Rhys. His life was filled with comfort and luxury, but marked by excess and perversion. There was little reason, therefore, that he should have wished to quit the service, when his widow, determined on obtaining the money which would free him from her ungrateful husband, devised a plan which she thought would cleared the way for him to return. On the evening of the tenth day she was about to go to bed, and at that moment nine angels fell themselves upon her and took her by the right hand, and held her while the others ate. During the whole time the prince of the company neither spoke a word nor gave any sign of waking. The little time he spent with his wife answered one question after another: ""What shall we do, our lord? Our hearts are saddened, and we are little able to give you an explanation. "" ""How can I be expected to know the reason why nine angels are falling upon you while you are sitting here in your palace? Keep your arms and your legs above the ground, and I will come down on you. "" The poor man was about to flee, when the prince of the company answered: ""Do not be afraid, little bird, I am called Wingate. "" ""Who is Wingate?"" ""Rebel of Rome, in the struggle between good and evil, fought and slew your enemy. "" ""And you are aware that good and evil are two sides of the same coin? Take note of which side you are tending. "" The wayfarer became now aware that it was Rome against the Arabs, and on this occasion flew into a large bag full of treasures, which he placed on his head and returned to his master. The pagans took possession of everything and became exceedingly greedy. They used this bag as a key to their treasures, and they walked arm in arm with the cuckold. Even today people claim that the master gives great satisfaction to chew on the bag and that the treasures are there, beneath.",0.7702242334547218,0.7702242334547218,0.0,0.0
samples-35100,"The Wild Huntsman and the Mine-Monk Many stories are told about the road between Clausthal and Goslar, including the following one. Many years ago, when the roads around here were very poor, a woman went to Goslar every week to bring back earthenware to sell. She left here early in the morning, often not returning until after nightfall. One time she stayed in Goslar longer than usual, not leaving until it was already half dark. But she was not alone. She had a small boy of ten years or more with her, and this made things somewhat difficult for her. In her agony she prayed to God, but without any real hope of salvation. Nothing helped, though, and she was continued to come every night. finally she ran out of breath and expired. A dwarf appeared to her kid-like child at first, but then filled her stomach and disappeared. A year later the woman who had died of childbirth was buried at nightfall. The woman who had given birth to the child had not yet been buried, and the dwarf who had been outside the bed when she collapsed was still lying in it. He called to her and said, ""Don't die, beautiful woman! That I will do! During the night when the first three men kiss the white banner, lap of beer will be served to you!"" The woman took one look at the banner and shouted, ""What are you doing?"" Then the dwarf disappeared, and she found herself outside the bed, at the foot of the stairs. She touched her eye and saw a white banner with a red cross and the words: ""Mind, mind, evil",0.7859868235094294,0.7859868235094294,0.0,0.0
samples-36200,"on her workbench were now filled with gold. She was spun again and again, and soon she had enough to buy one, and then she would be quite rich. The man lived in poverty, but he bought and sold, and always had enough to eat and drink. But however industrious he was, he never once thought of taking a journeyman to the sea, for the sea-farers were a jolly good lot, and were anxious to prove that poverty could be lived without being stingy. So he went to his neighbor and asked him if he knew any sailors. The fellow answered, ""Some, but they are seldom seen. "" ""What?"" asked the tailor. ""They are the good folk,"" said the merchant. ""Oh, you are not very bright. The sailors I know are very noisy, and how do you find them?"" ""If they let a fish fall into the river, that means they have been stolen by the sea-man, and not by their ancestors. "" Just then the captain fell asleep. The shoemaker came in and questioned him. The merchant said, ""Listen, I am from Macclesfield, and my name is Kiri. "" ""Describe him, so that I can recognize him when he appears. "" ""He is tall and lean, with long black hair that hangs down to his shoulders, and a broad beard that hangs down to his chin. About him hangs a lantern that looks like a lighted stove. He places a hand on the lantern and blows into it. Double-shoveled man or woman? They would not have come close to telling the truth if it had not been for the arrival of a certain man from Mayo, who was known by the name of ""L. D. MacLeod. "" The man from Mayo had gone to the south coast of Ireland with a vessel filled with straw, for he hoped to sell his property and become a wealthy man. When he met the widow with her children, he asked her where she was going. She answered, ""I'm on my way to Macclesfield to sell my property, and then I will become a wealthy man. "" Full of misfortune, he asked her, ""Whose good-looking boy is this, that you are going to sell your property?"" She looked at him and saw that he was not like her uncommonly beautiful daughter, and her heart was pierced with envy. She said to him, ""I'll sell my property, and become a wealthy man. "" And from her heart she formed the name of her business to give herself comfort and ease. She called it Pond's Pool. It still is that way, and is still the same place.",0.565117509055439,0.7651175090554391,-0.2,0.0
samples-36200,"The Pond's Pool Story Once there was a wealthy man who had a pond not far from his house. He would wade in the water, and then catch a fish and prepare it and serve it to his guests. One day his pond was filled with water, and he had to go to the bank to fetch it. He emerged big and strong, but ugly as a baby. The woman asked him, ""Whose good-looking boy is this?"" He answered, ""He is mine. "" She said, ""Whose ugly boy is this?"" He answered, ""No, it is yours. """,0.6173688064579788,0.8173688064579787,-0.2,0.0
samples-36200,"The Fish and the Crocodile There was once a rich man who had a beautiful daughter. Many princes wished to marry her, but the king said she should marry the one who could tell him an unknown charm. Her brother said she should take the prince to the dance, and be his disguise. She took the prince to the dance, and all her dress was changed into a palace. She stayed in the palace with the prince and his wife, and no one gave her anything to eat or drink. Not even water could refresh her, and she was always starving. The prince and his wife were not happy with this, and they asked their brother to help them. He climbed into the roof with him and saw how the roof was falling in. Then they heard a terrible crash. One of the monkeys said, ""The elephant is down below. "" So the monkey ran, and the other one stood in its place. When they got to the place, the monkey was there, but the other one had broken its leg, and it was bleeding. The one that was outside the gate was missing. They went outside and found the injured monkey. The king was in the middle of his sermon, and when he saw the monkey, he asked him, ""What have you done to the calf?"" ""Oh, king,"" said the monkey, ""he is my brother, and he is staying with me now, and we must serve him just as long as he is alive. "" ""Well,"" replied the king, ""you have been a great friend of mine in my need, and I will now be one to you in your need. I will give you a name, and you will know me. When you are hungry, put",0.6005263681866682,0.8005263681866681,-0.2,0.0
samples-46800,"childbirth would be satisfied with him for the rest of his life. This is not spoken in earnest, and there are doubters. But at the end of her life the old woman sank into the grave and refused to be saved, crying out: ""Father, you ruined my life, and damned me to wander for the rest of my days in the grave. "" As a last resource the Archbishop gave her a red shirt with a red cross and asked her to wear it. The old woman replied that she had forgotten to take it off. ""It is scandalous to fart like that,"" said the judge. ""You have been naughty; and have deserved to be naughty all your life long. """,0.759600551457673,0.759600551457673,0.0,0.0
samples-46800,"Old Megan Lain Out to Gut the Legend has it that there was once a village, whose name I forget, that was captured after a long seige. And it was into this village that the Megan Lain, a hideous butler, came and whiled away the days of everyone who lived in the town. He was just a little boy, and so cold that the women swooned away, and the men could not be induced to do anything about him. What they could do, however, was to send him to the ""other world,"" and there take care of him. So they did send him on his way, and at the end of a year he arrived in the ""other world,"" and they well could be said to have gotten a new birth. The old woman took the shirt and told it to the young man. She also gave him a chicken bone, and said, ""The one who fails to take care of your dead husband will forfeit the life of the unmarried woman who will become his wife. "" The young man took the bone, and turned it over to the unmarried woman. Now as to the shirt, the honest woman said, ""I fear the truth will break me; so save me, and I will give you a pair of shoes. "" No sooner said than done; but before she had time to return, the young man said, ""My lady, I am afraid that someone has stolen my shirt. "" The honest woman said, ""He is right. I had like to have died, and someone has seized my shirt. "" As soon as they had gone the young man stood up and demanded to be let alone. The honest woman said, ""He doesn't like you, and don't like me, and don't like my dog, and you have hurt my legs to a man. "" ""I can't really tell,"" replied the young man. ""I was up a tree a long time ago, and a man looked me over, and said, 'My son, you are my son, and you shall stay here nor pay any attention to what people say. "" Then he went up to the tree and cut off my tail, and sent it to the young man. ""It's all very well,"" said the honest woman, ""to tell me what people say, but you cannot leave me alone. I am in your power, and you must honor my wishes. "" ""That is all right with me,"" answered the young man. When the woman came again at the end of a year, the father told her that he had given his daughter a red shirt. ""I always tell you the same thing,"" she said. ""If you don't return my call, I will give you a blow. """,0.14825818649196765,0.7482581864919677,-0.6000000000000001,0.0
samples-46800,"The Adventures of Juan Juan was always getting into trouble. He was a lazy boy, and more than that, he did not have good sense. When he tried to do things, he made such dreadful mistakes that he might better not have tried. His family grew very impatient with him, scolding and beating him whenever he did anything wrong. One day his mother, who was almost discouraged with him, gave him a bolo [a long knife] and sent him to the forest, for she thought he could at least cut firewood. Juan walked leisurely along, contemplating some means of escape. At last he came to a tree that seemed easy to cut, and then he drew his long knife and prepared to work. Now it happened that this was a magic tree, and it said to Juan, ""If you do not cut me I will give you a goat that shakes silver from its whiskers. "" This pleased Juan wonderfully, both because he was curious to see the goat, and because he would not have to chop the wood. He agreed at once to spare the tree, whereupon the tree said, ""Here I am!"" Then Juan went to the chest, and, opening it, he found the goat's skin. Juan thanked his grandmother kindly, and when she died, he buried her with great honour and ceremony. Then he called the goat servant to him, and said to him, ""Find my skin and bring it to me. "" The servant went to the chest, but could not find it. Juan demanded its return, but the old man said, ""No, I",0.67936213551783,0.77936213551783,-0.1,0.0
samples-33100,"are there? Who is there? Tell me quick. "" ""Oh master,"" said the fish, ""I have many fine tales to tell you, and they take me much time to tell you. "" ""Tell me quick,"" said Doldrum. ""We were walking along the bank of the Rhine River, when an eagle came and carried me off. "" ""How fortunate that the ram did not see you first,"" said the wolf. ""Oh, oh!"" said the fish, ""now I am terribly ashamed. "" ""What?"" said the wolf. ""You foolish ould ram! You ran to the spot where I was to hide, and then you went away. """,0,0.764491969331478,-0.7000000000000001,-0.1
samples-33100,"The Fox and the Wolf A fox was having a nap on the ground. A wolf came by, walked up to the fox and was about to run away with him. The fox was afraid of the wolf, and he ran away. However, the wolf was not content with stealing baby turtles, which the wolf had also plotted to steal. Thus the fox was forced to continue its nap.",0.7698641211432311,0.8698641211432311,0.0,-0.1
samples-33100,"The Princess and the Wolf One evening a cat came into the chamber of a neighboring prince. He sat down in the cradle and stared mournfully at her. ""Pardon me, my lord,"" said the cat. ""The prince has bitten off my paw. "" ""What has happened to you?"" asked the king. ""The wolf has come,"" replied the cat. ""The prince was inside the mountain when it happened. "" The king immediately sent for the mermaids -- they had already been summoned -- and they swam quickly to the site of the accident. They found the boy unhurt and the father arguing with the mother. ""Oh, stop!"" said the nix, ""this is what happens when you do not keep the traditions of your people. """,0.606609332561493,0.8066093325614929,-0.2,0.0
samples-33100,"The Nickert The Nickert is a small gray person that lives in the water and has a great desire for human children. If they have not yet been baptized, he will steal them, leaving his own children in their place. They are very small, but have large, broad heads. Once a woman on a journey gave birth to a child at Scharfenbrück. As soon as she had recovered and was crossing the Ruthe Bridge on her way home, the Nickert came upon her without being seen and stole her newborn child, leaving in its place his malformed brat with its thick head. It lived for eight years, and then died. If the woman had not crossed over running water with her newborn, the Nickert would not have been able to do anything to her. The changelings that the Nickert substitutes for human children are very strong, often having more strength than three strong men together. Once in Zühlichendorf there was a large Nickert child that was completely wild. He dirtied himself, and was almost like an animal. One day a worker came home with a heavily loaded wagon full of grain and ran into the gatepost so hard that he could not get loose. The Nickert child, who was sitting inside next to the window, saw what had happened and asked, ""Should I help you?"" The bad-tempered worker replied, ""You stupid quack, it's too heavy for you!"" Then the Nickert child came outside and with one powerful shove pushed the wagon free. Three days later the Nickert child disappeared.",0.7867945616709091,0.7867945616709091,0.0,0.0
samples-33100,"Changeling Beliefs in Altmark To prevent the ""thickheads"" (underground spirits) from exchanging a newborn child, it must be continuously watched until it is baptized. For this reason the baptism takes place as soon as possible. Dwarfs in the region between Salzwedel and Disdorf are not called ""thickheads,"" but rather ""the underground people. "" Here the belief that a child can be exchanged is especially strong. People fear that the misshapen dwarfs who live beneath the earth, and who would like nothing more than to have beautiful, well-formed human children, will steal newborns, leaving their own malformed children, called changelings, in their place. Therefore there is always a great rush to have the child baptized, and until this happens the mother and child will not be left alone for even an instant. Furthermore, until then there must always be a burning light near them, even in broad daylight, because the underground people are afraid of light. A child must carefully and continuously be protected against exchange by the underground people until it is baptized. Therefore the so-called ""word of God,"" a leaf from the Bible from a hymnbook, is either wrapped up with the child in its blanket or laid in its cradle.",0.8079798064374981,0.8079798064374981,0.0,0.0
samples-33100,"The Changeling A child must always have someone nearby until it is six weeks old. Otherwise, an old woman from the woods or the mountains could come and exchange a physically and mentally retarded, malformed changeling for the infant. At the very least, one must place a hymnbook near",0.7660182615352168,0.7660182615352168,0.0,0.0
samples-35600,"they ran to and fro, and nothing happened to them, but then they had the unpleasant experience of hearing clapping and counting in front of their house every night. This continued until fear and anger finally caused them to join in with the counting, upon which they heard loud laughter, and were then no longer disturbed in their rest.",0.7822609989581968,0.7822609989581968,0.0,0.0
samples-35600,"The Merrow The Merrow, or if you write it in the Irish, Moruadh or Murrúghach, from muir, sea, and oigh, a maid, is not uncommon, they say, on the wilder coasts. The fishermen do not like to see them, for it always means coming gales. The male Merrows (if you can use such a phrase -- I have never heard the masculine of Merrow) have green teeth, green hair, pig's eyes, and red noses; duck-like scale between their fingers. Sometimes they prefer, small blame to them, good-looking fishermen to their sea lovers. Near Bantry in the last century, there is said to have been a woman covered all over with scales like a fish, who was descended from such a marriage. Sometimes they come out of the sea, and wander about the shore in the shape of little hornless cows. They have, when in their own shape, a red cap, called a cohullen druith, usually covered with feathers. If this is stolen, they cannot again go down under the waves. Red is the color of magic in every country, and has been so from the very earliest times. The caps of fairies and magicians are well-nigh always red.",0.7072521019788063,0.7072521019788063,0.0,0.0
samples-35600,"Links to related texts The Mermaid (from the Digital Tradition Folk Song Data Base). Legends Water Spirit Legends 2: The Hour Is Come but the Man Is Not . The Nixie Changelings from the Saal River (Germany, Jacob and Wilelm Grimm). Changelings in the Water (Germany, Jacob and Wilhelm Grimm). The Nickert (Germany, A. Kuhn and W. Schwartz). The Sea Nymph (Sweden, Herman Hofberg). The Three Chests: The Story of the Wicked Old Man of the Sea (Finland). The Njugl (Shetland Islands, John Nicolson).",0.5003290229493996,0.7003290229493996,-0.1,-0.1
samples-35600,"Major individual works of Wilhelm Grimm Altdänische Heldensage und Mythologische Märchen , sponsored by the University of Innsbruck. This is the most extensive and generally authoritative study of Wilhelm Grimm's works. Über deutsche Runen (On German Runes). Die deutsche Heldensage (The German Heroic Legend). Über mikro-genstrom (On Scandinavian Runes). The Scandinavian Heroic Legend , edited by Ulrich Marzolph. Marvels & Tales: Journal of Fairy-Tale Studies , edited by Donald Haase (Wayne State University). Enzyklopädie des Märchens. The web site (in the German language) of the leading reference work dedicated to the study of folk and fairy tales. The Greenwood Encyclopedia of Folktales and Fairy Tales , edited by Donald Haase. Westport, Connecticut; London: Greenwood Press, 2008.",0.6014653786141189,0.8014653786141188,-0.2,0.0
samples-35600,"Contents The Night Raven or Eternal Teamster During the night the night raven can be heard calling out with its ""caw, caw. "" This bird is much larger than an ordinary raven, even as large as an old hen. It is also called the eternal teamster. They say that for his portion of the Kingdom of Heaven he desired to be underway forever and ever. Thus he will be driving for all eternity, seated on the middle horse of Heaven's Wagon. The four large stars to the rear are the great wheels. The three stars in front, standing in a crooked line, are three horses. The small star above the middle one of these is the eternal teamster. He steers the horses, and because the wagon always goes in a circle, they are not in a straight line, but in a crooked one, for they are always making a turn. Before midnight, it is said, he drives outward, and the wagon-tongue bends upward; after midnight he drives homeward, and it bends downward.",0.6146700401880784,0.7146700401880783,-0.1,0.0
samples-35600,"An Old Woman Worse Than the Devil Once upon a time there was a married couple who lived peacefully with each other. This irritated the devil, so he went to an old woman in the village and said to her, ""If you can bring discord between these two married people, you shall have a pair of leather slippers. "" She said, ""We shall see. "" Then she went to the wife when she was home alone and said, ""Do you have a good husband, and do you get along well with him?"" ""Yes,"" she answered, ""I could never find a better husband in my whole life. "" ""Good,"" said the old woman. ""I will tell you a means of guaranteeing that you will never quarrel with him. This evening, after he has gone to",0.7839303953505566,0.7839303953505566,0.0,0.0
samples-20800,"alive in this region. A woman, whose eleven children crowded into a small room, was so overcome with worry that she believed she might die. While she was thinking of her children, her eleven husbands came to visit her, and one after another one of them became so angry that he wished to kill the eleven boys, one after the other. But the old woman, whose mind was quick and active, warned him that such a deed was punishable by hellfire. The man, burning with anger, commanded the old woman to keep secret what he was going to do, and told her to tell his wife that he had killed the eleven boys. The old woman, faithful to her words, took the children to different people for them to bury, and then sought a rest beneath the earth. She did not move from her resting place until the sons had finished doing their work, and then expired in her sleep. During the day one of the men looked for the eleven boys, and during the night another one looked for the girl. The world went on as usual, although people's thoughts were turned east and west. The underground people heard everything, and one of them, whose thoughts were already finished, told the others what he had seen. Then the youngest man said, ""Let us do it. Let us kill these boys. "" The others wanted to agree, but then they wondered why they were doing such a dirty deed. The youngest man said, ""Brothers,"" ""since we have descended from such a high place, let us use this opportunity to rise higher. "" So they took the boys to the east, and the girls to the west. Penderecki rose high above the earth, and the bell still runs above it. People call it ""The Bell of Penderecki,"" because it was from there that it came to earth.",0.6125937551600689,0.8125937551600688,-0.1,-0.1
samples-20800,"The Story of Hapsburgs Once the Hapsburgs lived in what is now called Hungary. One of them, a woman named Irmentzina, ordered several of her children to be sacrificed to a hot-dog-like monster, which they called ""the Pimphoven. "" Other such sacrifices, which were made while the Hapsburgs were in power, were called ""the Bloody-Shoemaker's Boy, or the Ghost-Brown Dwarf of Dolgellau. "" Another such sacrifice, which took place when the Vienna Princees were in power, was called ""the Hand of Glory. "" Still another such murder, which was committed by a child between the years of seven and ten, and which was never solved, but which all the children agree upon, is called ""the Finger of Sin,"" or ""the Finger of Judgment. """,0.698960078522093,0.7989600785220929,-0.1,0.0
samples-20800,"Transformation into a Nightingale and a Cuckoo A damsel fell in love with a snake, and was also beloved by him. He took her to wife. His dwelling was of pure glass, all crystal. This dwelling was situated underground, in a kind of mound, or something of the sort. Well, it is said that her old mother at first grieved over her. How could she help doing so? Well, when the time came, the snake's wife became the mother of twins, a boy and a girl. They looked, as they lay by their mother, as if they were made of wax. And she was herself as beautiful as a flower. Well, God having given her children, she said, ""Now, then, since they have been born as human beings, let us christen them among human beings. "" She took her seat in a golden carriage, laid the children on her knees, and drove off to the village to the pope [orthodox priest]. The carriage had not got into the open country, when sadness was brought to the mother. The old woman had made an outcry in the entire village, seized a sickle, and rushed into the country. She [the young mother] saw she had manifest death before her, when she called to her children, ""Oh, you are all well, and pray don't forget to thank the lord for his great bounty. "" But the children overloaded their minds with gratitude, and the tale was told far and wide. Finally the minister was summoned to appear. He arrived in the late evening, security by armed force. The queen was waiting for him. He turned red with anger as he arrived, and responded to the queen's words with a slap on the face. She called for her husband, and while he was helplessly surrounded by guards, she summoned the servant girls of the house to come forth and form a human chain, while she went to the king. The king, unable to resist, appointed her his minister. She was tried, condemned, and condemned to be burned to death. Never again has a woman been burned to death in Herue.",0.6671534350431746,0.7671534350431746,0.0,-0.1
samples-20800,"Contents The Robe of Feathers The Snow Bride Willow Wife The White Butterfly The Vampire Cat The Firefly The Princess Peony Links to related sites Belemnites, remnants from pre-",0.6618552825901867,0.6618552825901867,0.0,0.0
samples-65300,"Besides I have heard from other authorities, that the hell hounds are not supposed to have been able to perform their task without causing some disturbance. It is said that the hell hounds were terribly afraid of the piper, and it is said that his clothes always covered him. It is said that his food was left for him everywhere, and that he never lacked for any thing. However, his love for the girl was unbounded, to the point that he often spent all his money on her. At last the man, who was becoming tired of his beautiful wife, gave her up to the spirits in return for a certain sum of gold. They found him, as he was climbing to his loftiest cave, wretched and covered with rats and mice. Miraculously it remained standing, and all his servants who came to see what was the matter, laughed louder than ever. However, the king recognized in the cat's situation, and said that he would make it up with her. He invited her to his palace, and gave her a beautiful sum of money in payment. She gladly accepted it, and all the time she was receiving it, she was aware of neither time nor place. Thus it went through several streets, then out through the convent gate, and then suddenly it was night again. Many days passed, and the king commanded her to make up the money she had saved in a jar. She said to him, ""But how can I do that?"" ""The way,"" replied the cat, ""is the easy way; follow me!"" The king followed her, and when he saw her lying on the ground, he called out, ""Well, your cat, why are you such a fool?"" The cat replied, ""The king is my king, and I am your slave; let me tell you how I stay the fast night. "" And while she was speaking the cat was jumping up and down on the ground, roaring loudly, and making no attempt to do anything. When the king became aware of the state of affairs, he came to believe that there was no escape from it; and he gave the cat a kick in the leg, which made her kick up a tree. The king ordered a bus to be brought to the palace, and the king's son went to the window to ask what he had to do for him. The cat said, ""Go along with you! As long as you are barking I shall remain sitting there and roar!"" So the hare ran on and on, and every time he barks he gives rise to the lion. But the hare, who was enjoying himself mightily, was soon tired of it, and he wished to be rid of it, but he knew of no place to which he could go to escape. Then he saw the wolf coming up of the forest and said, ""Let us think of a place where we may all be at liberty to live together without fear of hearing any curses uttered by our master. "" These words infused hope and courage into the poor cat's heart. She turned to the king and humbly asked leave to live in peace on his property, which he granted her, and they shared the cave for some time together. A day came, however, when the hare began to lose his patience, and he was irritated by the constant use of his name, and by the elated look on his master's face. One day he was watching some of the huntsmen, who were counting out the hare in front of the others, when he began to bolder speech, and he called out, ""Shall we race?"" Those who were hunting had heard a lot about hares, and understood that they were very numerous, and that there was no living creature could ever survive it. So it went on, and there were so many hares that when the sun went down all the hares left their families. The only living creature left behind was the jackal, which was so exceedingly small that he thought he would not be able to overtake the other hares. So he ran ahead of the rest and bounded into the open. After he had gone a long distance he began to consider in what way he should fare, and at last he decided to fetch up the hare which had run ahead of him, and which was half covered with hair, and which was the cause of all the hair of the hare. Then he thought he would pull the hair of the other animal, and so he did as the hare himself had advised him. When he reached the place where the other hare lived, he was so well received that one day he took a few of the hares out to play, and never again let them be seen.",0.5647595146257631,0.7647595146257631,-0.2,0.0
samples-65300,"Related links Contents Of the Vicissitude of Everything Good, and Especially of a Right Justice The Emperor Theodosius had the misfortune to lose his sight. He put up a bell in his palace; and the law was, that whoever had any suit to make should pull the string with his own hands. When the",0.32734180291493736,0.5273418029149374,-0.2,0.0
samples-20900,", and the man's offspring has succeeded to the garden.",0.314827552247983,0.314827552247983,0.0,0.0
samples-20900,"The Punishment of Avarice In long past times a hunter wounded an elephant with a poisoned arrow. Perceiving that he had hit it, he followed after the arrow and killed the elephant. Five hundred robbers who had plundered a hill-town were led by an evil star to that spot, where they perceived the elephant. As it was just then a time of hunger with them, they said, ""Let us eat the meat and drink the water. "" The countryman replied, ""What is the use of taking food and sleeping if we do not seize the elephant by force?"" They answered, ""Then we will see. "" And they told him, ""We will lie down on the ground and draw lots to see which of us should run to water and swim. "" The countryman did as they did, and remained in the river lying down. The other five hundred men ran to the springs and swam. The lot fell to the youngest, and he ran to water and rose to the surface. He had not gone a few yards when the countryman returned from his run to the river, to whom he had told the other men what had happened. When he had told them, the chief made them promise to give him the first prize. The countryman now drew his sword and cut off the elephant's tail. When the others saw what he had done, they were very much alarmed, and said, ""Our forefathers have forbidden us to kill the old men, but we cannot deprive them of their strength. "" Then the countryman struck the youngest man wherever he saw him, and the others did the same. But when the young man returned and took the elephant's skin from the king, he took only a few of the red antlers, and refused to take the rest. The ants asked him why he did so, and he replied, ""If I had kept my promise I would not now be in such a great danger. "" The ants then came to believe that he had only a wooden statue in his hand, and that he did not really have the power to protect them, but that he made do with the rest, and that he had no sooner cut off the antlers than he found a fresh pile of ivory lying there on the ground. And when the king heard that, he was of a sure heart, and promised to make the lion whole again, but he never lived to see the lion's skin returned to him.",0.29966865329267045,0.7996686532926705,-0.5,0.0
samples-20900,"Colman Grey A farmer, who formerly lived on an estate in our vicinity, was in the habit of visiting the outlying districts of Ireland, in search of that peculiar comfort, which money can buy but seldom forgives. He often returned with gifts of hay, and he spread his nets far and wide. An old tenant, who had long been addicted to bad food, was sitting surrounded by all kinds of disgusting creatures, poor and good, in an unknown tongue. The hunter thought he would die of unknown phantoms, besides which he had lost his wife, and was terrified at the sight of the host's horrible dream. As he grew up, and his wife's voice grew more and more awful in his ears, he felt sure that he was returned from the ghost-house. The old woman at the door seemed to have heard and seen everything. She came out, approached the old man, and held out her hand. He shook it away, and said, ""No, I am not asleep. "" ""Then, at least,"" said she, ""I am not dead. """,0.6320457462892177,0.7320457462892177,-0.1,0.0
samples-20900,"The Hand in Mellenthin In Mellenthin there was once an old house that was broken into. They found a man asleep in one of the rooms. He was very frightened, and ran out into the garden to see what he could do. He came back with his dog, and stood by the wall, and pounded on the door until it was locked. After he had been there for a long time, two men came into the room. They asked him to show them his hand. He stood his stick in the air, and then, forgetting everything else, he told them all the terrible things that had happened in his life, and how his father had threatened to kill him if he ever got married. Then the young man told his father of his dream, and his father said to him, ""Do not break any of our promises to you. "" When the young man went back to Mellenthin he did not bring his wife with him. The sisters scolded him severely, but he said nothing, and only sighed. As the night went on, the people from the village came in great masses, singing: It is good; it is good, Hurrying on ahead of us, Cheers! It is good; it is good, Hurrying on ahead of us, Cheers!",0.32851131879838835,0.8285113187983884,-0.4,-0.1
samples-20900,Silly go Dwt A farmer's wife who lived quite close to a poor old man who had been to,0.5758156526223775,0.5758156526223775,0.0,0.0
samples-73800,"Table at a Column Mirrors, cornices, libertines, regins, saucers, tantarrabobs, swaithes, tints, tod-lowries, Jack-in-the-Wads, mormos, changelings, redcaps, yeth-hounds, colt-pixies, Tom-thumbs, black-bugs, cauld-lads, death-hearses, goblins, hob-headlesses, bugaboos, kows, or cowes, nickies, nacks [necks], waiths, miffies, buckies, ghouls, patches, bonelesses, Peg-powlers, pucks, fays, kidnappers, gallybeggars, hudskins, nickers, madcaps, trolls, robinets, friars' lanthorns, silkies, cauld-lads, death-hearses, goblins, hob-headlesses, bugaboos, kows, or cowes, nickies, nacks [necks], waiths, miffies, buckies, ghouls, patches, bonelesses, Peg-powlers, pucks, fays, kidnappers, gallybeggars, hudskins, nickers, madcaps, trolls, robinets, friars' lanthorns, silkies, cauld-lads, death-hearses, goblins, hob-headlesses, bugaboos, kows, or cowes, nickies, nacks [necks], waiths, miffies, buckies, ghouls, brains, horns, pliants, giants, wraiths, waffs, flay-boggarts, fiends, gallytrots, imps, gytrashes, patches, hob-and-lanthorns, gringes, boguests, bonelesses, Peg-powlers, pucks, fays, kidnappers, gallybeggars, hudskins, nickers, madcaps, trolls, robinets, friars' lanthorns, silkies, cauld-lads, death-hearses, goblins, hob-headlesses, bugaboos, kows, or cowes, nickies, nacks [necks], waiths, miffies, buckies, ghouls, brains, horns, pliants, sorcerers, changelings, changelings, repressions, banshees, deadbeggars, deadwolves, hölldrens, kelpies, warlocks, mock-beggars, mum-pokers, Jemmy-burties, urchins, satyrs, pans, fauns, sirens, tritons, centaurs, calcars, nymphs, imps, incubuses, spoorns, men-in-the-oak, hell-wains, fire-drakes, kit-a-can-sticks, Tom-tumblers, melch-dicks, larrs, kitty-witches, hobby-lanthorns, Dick-a-Tuesdays, Elf-fires, Gyl-burnt-tales, knockers, elves, rawheads, Meg-with-the-wads, old-shocks, ouphs, pad-foots, pixies, pictrees, giants, dwarfs, Tom-pokers, tutgots, snapdragons, sprets, spunks, conjurers, thurses, spurns, tantarrabobs, swaithes, tints, tod-lowries, Jack-in-the-Wads, mormos, changelings, redcaps, yeth-hounds, colt-pixies, Tom-thumbs, black-bugs, and suchlike; and it was sometimes believed that if a boy would kiss a girl it would be known that he had never learned. A certain boy, named Japnig, was sitting there. He was a good-looking boy, and he lived near a large marsh. One day a girl, less than twelve years of age, was walking across the swine swine and making a meal from them. Soon she came to a nest she had made, and building a fire, she disappeared. Now it happened that a swineherd, whose catchment area this was, saw her sitting at his feet and asked her what she was doing there. She told him everything, and the swineherd asked what she was making. She replied, ""I dreamed that I was making a bread oven. "" The man would not believe her own dream, and he put her in some doubt, for he thought her speech was somehow baffling his knowledge of life. So he sent his best boy to school,",0.8017955590964561,0.8017955590964561,0.0,0.0
